,total,name,uf,regiao,ano
38,153,HENRIQUE,DF,Centro-Oeste,2021
39,151,LORENZO,DF,Centro-Oeste,2021
40,149,BENICIO,DF,Centro-Oeste,2021
41,147,ISABELLA,DF,Centro-Oeste,2021
42,144,MARIANA,DF,Centro-Oeste,2021
43,144,DANIEL,DF,Centro-Oeste,2021
44,143,MARIA HELENA,DF,Centro-Oeste,2021
45,140,ANA CLARA,DF,Centro-Oeste,2021
46,140,GUILHERME,DF,Centro-Oeste,2021
47,136,ISADORA,DF,Centro-Oeste,2021
48,131,JOAO PEDRO,DF,Centro-Oeste,2021
49,129,GUSTAVO,DF,Centro-Oeste,2021
50,126,SOFIA,DF,Centro-Oeste,2021
